Recipient,Amount
0x0e78a6002f2ebabca31b76960de5bd7d825c2331,30686.77
0xa9bcf8598ceab1e1d10f8509f1a003b582f0e0d8,30685.19
0xac33d8a5642dc20e62d42f2724b754762509d9d7,30684.78
0x5e45bf973f7fc4d43106dfeb57e0949061f9fda1,30683.69
0xd2912df5ba32702dcb3e6fb2209ea6508a655dda,30683.01
0xcb500239fea3b83ba3fccbef21c937175dcc110a,30682.68
0x89407df98f93cc71ad1c82a39dd176d1c8d160ba,30682.18
0x210a031f508fd6f95b04d99ec7cc1c398f135d24,30678.44
0x88ce1d080a59f90c8aaa27ae3a275cd26f1e4649,30678.19
0x16054b7a7eb3ed0c4a2e2a58f5700b3cda9709b7,30678.17
0xbc439d78e1a755a954001d676ef8e326d9ef085b,30677.96
0xd74811e7924578f4ca587f5b0e86ae28e5dcc5d9,30676.81
0x4e9567831551fbe7e37528b0640a25cb795c0811,30674.29
0x5673b58b1310d8d342d8456897e2a2a01f4b65af,30669.37
0x374c7652fa1b5523cc550c81758cb3a70dd6994d,30669.3
0x9c74d868bd5148a503a516d57fd53462a50b9849,30669.21
0x02fa88386d3f9d592df6236c7b2a1a147ef87ecb,30668.3
0x3c48eb8c09fbf2f480566693395c15bc848e22c5,30668.29
0x475dfa9c9d38f54213e97bde2505ff6b3c3c65f3,30666.88
0xa5fbae16ba2fa6a0e49c3faa7276152d3ffd1a95,30664.11
0xb49d76ed022ed2896a61fbc7e891b1ec800515e8,30662.7
0xd474a963f444417c3a56a77043db3cd49cb9d6a7,30661.08
0x1e18b1c861c2e1c4ad33a0a64aa1553df78370f5,30660.72
0x2ffcd95f78f1d585bd6c2125c29cb2bdc281d961,30659.38
0x0913153c0b0eb12a25134bd0c11423e663453384,30657.19
0x0fcbe4f98e2b96dde4e83c2c77229b28e1dcec53,30656.3
0x230568a3913790a5ae59078be56ada5b48b9e2fb,30655.93
0x23368325ffc02ea93717542187d44a7493d393f2,30655.84
0xa07929e1786c90a9e557cc9692968a8882101bc3,30654.86
0xd129c9c69d6319ca8a560308262f8827473d01f6,30653.6
0x00f8f2bc505802012b50e79b070b3e7bffd0a5a4,30652.4
0xd8f40105c077ee3547680ac4ab58796dc49e2b17,30650.49
0xd6d06bbc58c47341430b503ebe7f831213b1c662,30650.29
0x46bacb488b37af81ab2f28f4e093d7c8fa6e69de,30650.05
0xc41364c4ad803ec2db28426f68f9bdaa050e661d,30649.53
0xd9ad3bc259a6b58eecff91ed0f77e96fdb6f75d0,30648.15
0xcc235dd792e53d39684cec1e3681adfef78cda22,30647.15
0xe412aae29dea12b15d1b1db98fc7b892a88f4421,30646.38
0xd9d83ad84e4d32182f32644c4a8e715c9a0df10a,30645.18
0xa329abd30d9ec964335066196dd483e4e0aff620,30645.12
0x79a881ec2700811c7953bee639146d1685aa21ee,30640.55
0x7ef0134c45a8cab8ebc18acc93588fe40df04f05,30640.26
0x361333c867ae10779099b22307dcc036bea1e33b,30639.13
0x45ded41f22256c6f220fe8a8677e452aa08e6448,30638.71
0xdaa1ddab150b9a28243ba1e8789077d133341656,30634.43
0x563803553a34c43014321e18cac9394e17b5558e,30634.2
0x49e4a4c69884ff06ffbf46821e181a9cfe10e1e5,30633.28
0x005e4fb86170390e2e1d6129d914f935e620139c,30632.79
0x352b0966d3651f5eec9b77a4698de290f3288405,30631.26
0xb1d5befc04806926545260f159875afa61f0a764,30631.22
0xdba94bb4add1ae19369249f31ea014458be36477,30628.93
0xc2c512fb3c21032d4a39764088aa781e08fe5aab,30628.73
0x682651a686e58c60b92e312ce96f20557b9dbdd5,30628.08
0xcd3669c86aac53a7bcd0575b511d6c44a5d5e747,30626.87
0xa354722a36954593d7a3520347f39210b8755e21,30626.61
0xee3c5fc8bcc4fc69405d2785400548e22a30a975,30626.08
0x4eb6cf6fd99d30c567d158c1ea9ebcb8b3a08e25,30625.8
0x9c18a5325da5e5b4b0bc65e6c0aa90054d1ccea0,30625.52
0x593405c7e5e0c0f4d9d472364066e387a1129572,30625.41
0x0c0cb30cd91901f08f86cc8ee6820174c0a01e02,30624.99
0x861e93c1fdd8d289bd8ef679406157b55cd1fdb5,30623.12
0xd3bac0981b9260a7b24a9c33c20f12f5e5d7081b,30618.03
0xbb5d8d15f6493fba96840613a27b7e5b75eb9e5b,30616.45
0x6a648a426b55d76d9f1279a3139b7a4c4904d15f,30616.12
0x2063138571c795137b72350491290d946ce6cf46,30616.09
0x5ceba899d1689e605e2fe5e0bd2f33db0d95717d,30614.78
0x98c2935932fb72477ef24fc3495640b4edb6c967,30614.69
0x2bfcb8a2da6ea5b8d163657a6896c731af62a857,30614.56
0x0a06fb9a3a9b05717f0426463f7ca0bd33b065f7,30614.24
0x1b28ef5cec871e8681f8bf97ced21727d41f5def,30614.13
0x6cca8a44777d06bae27be5bc2cc0373c1b57d835,30612.45
0x2aead2d897b42bff5f93291ee43f734d7e71e323,30607.31
0x119b018d050758218faeb1397776b59d60c1fde7,30606.1
0x478604bc70e9ea83edb80961e943ea4916f282fa,30604.86
0x615b5d6a58faf924f152547a71183a79945e988a,30603.43
0x3af10aa314e5290b38160dff1d7a04d46c864d5a,30601.88
0x415b62a0ef97c39921607b9e75d1a30b5059c202,30601.4
0x38122c092e33a684c92a526f291ac777d791ee00,30601.38
0x508b207e219f20c7b9ccaaf76fc0ae585867b1eb,30599.25
0xb3122653535fee24cfc3e9bcf3814bfe805f822a,30599.06
0x3c54f455824f45d8ede14d245a142a33ef3d6da5,30599.0
0xe5ed57d9f1d7aac3a3cba7991ae026c2b6a1fe6a,30596.16
0x5ded9e2b2621cd808404232df0e247046e218aa3,30595.83
0x48dcd0ba5fde21124088ab8210e7c2fc8ee88182,30594.8
0x18b1bdeaaa4bf6bb4224baeeeb626c6b59b37a26,30594.14
0x998fab650463ca7ddf01818362e5921f96ed107c,30594.09
0x72aefa84f15c288a4f1655f8be4627098bd97111,30591.87
0x52759edde858ae23312ad8e397c64e00f9579388,30590.98
0xa324f5d2966ca4ac4cf57440b61d36087dfd305f,30590.59
0x583f4a1032b88bd5e43b08265638ebda8f3f9e15,30590.17
0x7cf6743c327ff3f2895f729f820ad360c0965f38,30589.85
0xb15965acfb491a94dd195b76e88995be4a7c4ca0,30589.11
0xc5b7bb166f83dab2affc6f07062789592a57a57f,30588.17
0xeb71c09ff595377d5d3025f38638df5664e6d284,30587.54
0x5d9f61635d182fbeade575c7f94292366ed1ce80,30586.87
0x22fca62daa636fbca034eb3d0801d8165db8140a,30586.8
0xcfd6de31d7b2e336c77a155b490783a2ca2ea993,30586.51
0xbd4e9ce14ef87ddf986be2986f55a1d1e92ec6c3,30584.69
0xfae85495f0a94c7ee53fe002043ec819ff723385,30582.28
0x0ed91d22bd3f6ade41eed5b0ea13c6dd48a8243d,30581.49
0xb8b9e391801bb80f762b7903e7769a07aa4b826c,30578.12
0xdc51f6ff28e9ee89a254e28990fdf3f71de3e003,30576.69
0x206b45e99dd1f2c03ded3bb39194a3c063aee511,30576.46
0xe5d1d3970efaae714d53f0a8329ee0edff0638f0,30576.18
0x6b46ea285d9b77f5fab86172937bab1c841b1865,30576.0
0xf2241618955a4cc83ac574aa7510a78dd1f3ba3e,30575.02
0xdca609990705d96ef8f3ec9549a73eb5b2b5303c,30572.21
0xad356d47bb915006d2b122f7904613e2615af087,30571.66
0x40efc638544b0836e94412a8f7092221985216c0,30569.72
0xd4f38e7bd6b8730ac03aa015ad178aa180ff9fd1,30569.46
0x707e9faf44f2654ac052d315acec0523f11de3de,30568.08
0x1c44a78360175b92dfe3390105b32354f3437902,30567.42
0x2e5b093fa257aef814c6ff6ebba90358c6617994,30567.03
0x952435d0837ded39369cdca1643491a01fbbef51,30566.63
0xfcdf7ea4b3f4ecf124d1d6b568510f028d0306e1,30565.08
0x3b91798902bf8973611da9b3611f92200bf10956,30565.06
0x86f9aa1e355c19995c50bda8c0837d49abcf089d,30564.31
0xce14114ca4ed947c7f6564369ab9450f6973fbf9,30561.22
0x3e148d4f73ffab731e6ae4d251db49798ddaeb9a,30559.9
0x17514e4b80ee88a759888d59db0ab9ce5a32d6d0,30559.06
0xe847a74ebce7d1c5e9e2f88ebae86da436107b57,30557.28
0x8ec7c490ae92a658535555170b287f6d9c8452e5,30557.0
0x1040b31c1033826c91720dae0e004130dfcba492,30554.59
0xf29abd4ba9194c80cca75a518b5b8bff5031cf31,30553.53
0xb64ffe5284ceff1fb4e1c03c758620fd1dcd9a28,30551.16
0xf98e2327ccc48bc2857e4f601ee2595a5ff841bf,30547.34
0xb5c38924aa73d9bd7a41f2165f7f87b509f587b5,30544.89
0x9d3491c85cf63d06c3ec7d17e1b743f442f88777,30544.22
0xbc496a63a602995eb5ba07f3c6a48c26fbc47dd0,30541.87
0xe498c8b1715ab74e2a84e4e5a0ee628f559d5344,30541.73
0x084f3494a6451ffd0625572e634dc4563b1a01ad,30539.95
0x15a97bab5f9645ae50d56b05da956f10c25485a9,30539.15
0x325f97736afab723e6a508eca497a2cae9bf8f75,30538.19
0x8941ab8c85168adad7094b07059d981fcb398a95,30535.75
0xd8364bd4d3a42c2334954f6888b21213bb0cfcfd,30535.4
0xcd4d2163f8c8fa3277bb635fc8a9086ecbab1362,30535.16
0x3854a1bafb63021a323cde10cf33dd3eacdacc75,30534.26
0xb2ad1fec4cf723651d0c7cffcf338e80b534e7dc,30533.59
0x80b58463645b5816f730b3c3260489eadd672986,30531.67
0x2f68c561af0b3b798d67275fc604ee73f793c24a,30529.48
0x20da0a1bf6255e424be0ae5fc7c5a0554488ea91,30528.21
0x81579212d51862c42f2f95d64d685a423b846611,30528.03
0xa94cbdb4b81fbf79209e0275091fe529f7549bce,30527.14
0xd42914c0eafba9ed08212a5f9194a03ecac44bf8,30525.28
0xb89de494391f2de68dacd731d48b59ff65a4f39d,30520.36
0xf15b90510cdb9eb867df71d68f5ff459b7f86398,30519.87
0xacf81f5c51ce15ec74c1175f90918422ed725ab7,30518.71
0x7fe86dd2eea344fcd4ec879b3ef9c8fa138d97f1,30518.58
0xc8e4239193ff44fbfe1baa714020354854b137c1,30518.32
0xd455f63d223c8802eea0ed0690fb3b78a4246e0b,30517.84
0x0149fe85c67757b8b7ae60d7f3069102ae343cd0,30517.72
0xef1d955c4cbd9f7eb4a3c12b641266b195628249,30517.33
0x3362ca207308b704f9a3f1daa07bbd7aa1827260,30516.89
0xf48409a1b2c28cc0c0edc25f3684e39ffba6a071,30516.71
0xbd77d7d686757f40e18effde11e53f2e9e045c29,30515.88
0xe3cde12ded066b801ce5e385c49e49b9acb77f84,30515.77
0x9f77d8701a75df5fb0add9dbee554b9e782dedd2,30512.71
0xf60c27fb5675cddcb34f93b570cd8e9eb07f81b9,30512.44
0x90c2e30f97dad5b76cc85179d8ab4f68cf474c3d,30511.85
0x232ea8da59d8e940213de13a27210c86abc85a10,30511.05
0x5c2b80b1c4a737f40300dfad306fa8295a8d3af6,30505.78
0xcc0fe01b4094da88c1ae3405ecc84e2a768e5582,30505.3
0x9dfb9d55fc45bd19c74b99bc664b933e2efbbb95,30502.5
0x0327648ff5a9fdfb1088659bd4c35cb6dd7c85ac,30502.42
0x1c91ce15168aff6ef7ec1e26000d37521c25e2cf,30501.71
0xd32c5343e54afbc2ef891f183b8ecfeedcbbe85b,30501.04
0xeeac75b24b770b4b522fe6cfdef50937d29987a7,30500.63
0x0050f660e36e64016eff04c8a0726b3e60318332,30500.01
0xcef3e3da29593968ea8c5a7975763c53596f0223,30498.68
0x82cc65a99a09e119a84216af28d5bc46de1a3865,30497.89
0xf63dd60021adc0eb42276e41fb15913fa1fd9feb,30497.37
0xcf47b555c2fa168ba3b91ae6ce00e0d37f883732,30496.01
0x3985d13ecf674734c391a9e0bb20586e78b0ba91,30495.45
0x737383b236dbfc2bbafc735ab526a51a1ef5c43c,30494.35
0x74cd708f5067f8077f0a54915cd93dbae95d536c,30491.53
0xef8c0d68483b86aec9edbc8f92c6f6041ad254b1,30490.44
0x01a5e65714060b5fba0d4e6dc94bba1ccd1eb9db,30489.21
0x4f7127d6af4888f78a2985c8d51b53f1242aac9f,30487.85
0x149ddb5651a023b2d41e5a1341d76dd272b27c95,30487.74
0x9a89a05c5b9068cee19ee8b1e6ab602653b5f8e2,30484.83
0x0c6124365299655130c2f05edf2881901c4314db,30480.36
0xa55a730a5061a5de875738a0249d69339e80d53b,30479.4
0x8674d34d2a39fa9e985682bb3210a611c0874d7b,30479.16
0xc4344e0b88a43aa26a40253f4fc01786346d0e9e,30478.57
0x9b49928db0e8f79848338280b7d5206287570c3a,30475.56
0x08fb723bcc3bcd307c4d7a1561375552b139b74d,30474.32
0x60d78a6a0857d18a4c1de6174a614102814c8781,30472.79
0x9206b1bdeac226407650dece01f6f10f63850369,30471.14
0x25fc023af15448791dc13a6d0a7490c1cb7da4a3,30470.83
0x1f739e2ad1c98655dcc9d584b1c47c8b0cef5222,30470.25
0x0f325fbfe4e2f9cb164bbb06dea10154b2d7986b,30470.17
0x3e74a06605caef071860b33e525824cbd5fa020e,30469.72
0xafa1005e45188532900eb61d7639d88c96ebc9a0,30466.83
0xd1bc375da9a17c0f152a141607d0268bdd38cd01,30466.69
0x0d2bd99e667a890678c4fde69d83f9830685e460,30466.37
0x74b9ef2092266cb9eabbf5893831284f893d6b36,30466.05
0xfec68367e37ed2a7d94d703f6ec26b6e6ac7f064,30465.15
0xca169eb5a8fdc3c226c5b3bca36209f45c2a921b,30464.23
0x05499f90a8935bdda97127c9c51cbedfea80eba6,30462.83
0x642e1ea4217f08c4743f6428ff830c6adeaca735,30459.97
0xeccf879ab158378012d63299df774b46262cb79a,30459.31
0x771ab73dcf1f8d13fc1f16de8f4914a3f85199ba,30458.09
0x484c0059569a28057d0d562f9699857092e59e79,30456.29
0x280a3e8e7f1ec34223f75f8f61274e944007eeb9,30453.89
0xe7e4567cf3837b0ccfafeedc5ca6eaad7442aa38,30453.24
0x075839a2ae2aabc79f316072f742b4b3e83ee1ad,30452.96
0x5dd94889d42f752c69d2d923885c4a0ad653f732,30452.79
0xe0610c1b52b11e7c67c5fd47e46f6af0e2b51727,30451.96
0x23d00f52c959756321adf48ef40b98ecdc84abe2,30451.83
0x23775fac2fbfe4cb9b94680c1dc165aa1b08a9f1,30451.59
0xf14891c94620d60b88329abe07fbdbe71bc2bb94,30450.67
0xd3112550fb398074bbf5ae130c5f98f89ab3b0a1,30450.62
0x95c9106f716701b421467e61eb4f72b13d4bd0af,30449.68
0x5be4923917f93da78888d7a60e96a11f48850a3a,30449.46
0xd69fe1f3aaeab326edde4417f6f5eabf797dc558,30448.63
0xfaf5fecfbc5b5fd595fa55900d26ac09559d1949,30448.6
0x9eab751bb89467e2d1e62d7f3cefa8c262a56fa8,30448.57
0x99ffebb4cc00addc480c0e3ab8860a7d8c010b3c,30447.37
0x2b4a0b3d40293f7f4ecb0ac27e2755f8d8a4500f,30446.97
0x814df78f313586d39a28183e4db2766c2f5dc68a,30446.86
0x3b453f3bc29912e24e1402b91217989180a3ac52,30446.37
0x9cf44d178602520f1df1cf0bd560c7161c990650,30445.28
0x197bd2a5f61b8c765c7daff80ef5cfcf09aa5cef,30445.25
0x212c782d7b47362bcd99b239fc2b06e4ba7bdb05,30444.62
0x4e4bda5283225fc87765e0154066efdc87d9a9f7,30441.64
0xb26290a9c13d6ef2667a88d6039f7aeb90bcb4be,30441.14
0x7dadc6e613b32dd84097ed66c900bc6a442d3912,30439.89
0x3b5b80226f6baeb9ddf296bb7ac04e77d25545e0,30439.6
0x5d136a07b7ae2af9670c1f1aa0afba60f6f7f97d,30439.07
0xbe391d11357d07c50bb118fa6a5160d9786de107,30438.75
0x5b412bf390b05bba457bbb06b6ca588ca6f8fbb6,30435.64
0xbb8d4b783198ccd430e0ee9a71d80bcf16326b41,30435.3
0xec7992085e7e5cc4e18f2d552db10f7cfa3e87b8,30432.03
0x45d5e06f9215c9f0a187efcc3d0c8fde4eb6f69c,30431.12
0x170a98e2992748725d3f9dc91dcb0e5deb44fb16,30430.84
0x3802c38712c8837b640095b256f5b10d704e5a29,30430.68
0xb9b6bb443afe9a038adf71df595b04399be836c6,30429.62
0x606d7f24a5b8f4d50d43699a9d7045c29deb401e,30426.17
0xc53c73b0d005807de9576cb026161012694a01c7,30425.71
0xf710dfc85ddb22f35ff1289ba19dc58204ccfc52,30425.54
0xae0389162343d79dc90b663e4f7927940b90ed54,30425.33
0x96ba5dcaf9259826ad7d491796ddb6dff3499868,30424.44
0xe123e84ba245323fa29acfa75b8d996738be8477,30423.12
0x4258698e9a0a9d488b6408c5af07f19f56d2b0d3,30422.92
0xec739d05f224f27e6d3d1457dce4891529dcd593,30422.53
0xb9392d84be248c108062509fe477177708f6e28f,30421.62
0x07c8b6aabd84c599a414d0c86b2ff62fe29e4168,30421.32
0x4f924a06f459de7878b8474153630682ea67e9ff,30419.58
0x99c7c81d799a86604bcdb22f049246fed47d049d,30418.61
0xd8d4bf2840687872cd7e26d6bffa8899e72e5889,30418.56
0xf79bff0b02f2d0a69fc405c1477a7eb3d1f60ca9,30412.43
0x86d4fad7faf43f8ea7a3e115e3e965695734d3bc,30411.95
0x125f501b2cbe0bb3a94ba1bc36d39e958666a139,30409.84
0x6d0a0f433a7781fd37cc48b2ba57f87a22301131,30407.52
0xb9bceb945ca2f2649a0a048717d21da6d3cd2c37,30406.61
0x071010d73e310bcd96402dc61ce4cebac0bde9ad,30406.54
0x64f0f5a6e4424acad68eec476e8532ffa5c72a29,30405.62
0xb18ddb2dab42092db5f4c024f6bf5c16e50d5dfb,30405.18
0xb96f337962aa1ed38b47973d08225dbad896e8ec,30404.85
0x265076dabbb7dc50eaf20eec1abce046498dc7be,30402.71
0xd6569504b80cb53331e772f16a04bac66eceb5f2,30401.24
0x37b7349670536db2daec4aca19e2be463362efd2,30400.74
0x9ca1982e90706232e4dade0e4bf4a7dd6f681853,30400.73
0xe6c122556ef2af4da895c1d86266580d15608e5f,30398.45
0xb92e14fbf42715036bab9ed6daa5987a146f29bd,30397.93
0x7083b4886bc39f010ec2ea33bc4883200a764843,30396.47
0x9965033181212316dffeeb583a2d7521597a89b9,30396.19
0x203f3d3a1fed0e1368fc93ab78e4186b314c048d,30395.81
0xe19ddadae9fa8eb805e31360352da84334e6d57b,30394.71
0x5e2bafcc40428112193a97bbb3d4f36666537d26,30394.1
0x28210f1091d39c9f5fc7d74a80186306bbf8f7d6,30393.74
0x29b159809cd461b90cb9bf9304283dfd42d0844c,30393.66
0x0bdd8b397d0443b31ee8ee921983b7d9880474fb,30392.48
0x3322848fa2bf569edebf04bb835b36ce43e42c83,30392.25
0x0a0dfb2adff41eedacc32212461d7741ea22f3da,30391.06
0xc958a1374c54b1a70718e73ea8f63eb8121acce2,30390.97
0x04ff7a8278e9e6a56088432a967e962201116b07,30390.58
0x35b8121fde6cae8cdbdd4806c4cd49b6a57b7af4,30389.36
0x229a09009d2aa00dabdd563480b5c54ac6bfa0b1,30389.1
0x74aa2df8322e696eb25f0be7e3884417a9a0f5cc,30387.96
0xb6c9cda10f98082249d02dac7959c0b8267fc72b,30383.54
0xb825bbd6997644186812e8beac63bc7861555e8d,30381.14
0xc259c73dd66115d00434977fa1db2a4b7d054e14,30380.77
0xab1d9248475c4cdfaae45bb2ebafa1350c37f4d8,30380.52
0xa07a6368ec1efc9b8e97b074595fa86b592e9562,30380.14
0x1994b564ca40f4be25152d0dc668f8ec2906e517,30376.54
0x7e86b761c075b029d15a3b7bb1093e32a7a8923b,30376.04
0xd53cc774080e0a7cb39c700b4d274976cdbf52f5,30375.92
0xf194d6acc2f25f72372210466e9a36fc18be925e,30375.87
0xda715a8cba662b8415d81518c812e5483a78779c,30375.28
0x57332b853d1864f3910bdd24783f421978c4b324,30375.13
0xa6caf26382c42876e64fb654a21222a47c0a15f7,30374.44
0x92824c8d7c68cf6a30bfd8969a2654e1bb1d9f78,30373.64
0x145d54cb9741bc47ca20598ed604cd030d9078fe,30372.78
0xfe1b7a90e3c5121cc11d982d91cf342f734e09e5,30369.18
0x5b11a4cccba9e1aed95ce5a36adf78d711be07bb,30366.63
0x38fdafc861e0bbf5e8d5341e8350f3c899293d4d,30363.01
0x7097694484db4c351cf9d1b813bacc20c10cd114,30362.92
0x21b7b3fbc10a968adf558e3d00e15ff4a038b181,30360.86
0x8952de74671c5d23a9a6a18ab627db171046ace7,30357.52
0x66746ffede4c6d2e01539415b2a426e47262c521,30356.87
0xb0c1b4b4ae108642a33d62dd66d9e6e7f70eda20,30355.25
0x13f211e9914e3279902838bbd2b8a5640f3d7102,30355.15
0xd42d8c20d8f5ddb4ab5e1066eeea6ed4d57d2de2,30355.02
0xfd0420a92fb7414f46f64bf1bea8ab0fdecaaff4,30354.43
0x9c469c1a1879ce6820851d5f59b8b9385e37335f,30353.85
0xb190758339e8b8b15b96b9bd4561a4678d2b7fde,30353.75
0x5c2aca0d486fd180583ca79f7b29171e2ba2d0fa,30352.98
0xda9e6caaf7c3598d23408e7486c58f0c82bbd299,30351.47
0xd48ad6ae6d1840166bcec24f03910f8699bd386f,30350.18
0xd930c91833db6a7849639bcffd4732a433a448a8,30350.17
0xeca3db4258138e8275704f41b85f8d52b8274e96,30348.15
0xbd1b71c1a8aac4a1107ae49b62938b741fed67f1,30348.03
0xc5cd71ac8d4e84a06bbe4e4caba673fe94f59af2,30347.4
0xa5dae5a7e638c443ed70a01a068234f739c6a358,30346.62
0xe29fd6f7c1005c76d0c7c548e0914cbad6397f9e,30346.03
0x3914e2071ea9cb3efe8f78209d3a9d1428a97e91,30344.63
0x9543b9638342dbc6fce1718ef9d1ca3e86d0cd00,30343.81
0x1608a82f599c5198ad80b8da8e34e6abe7303eec,30343.39
0x2edd6bda37291135e7fb7a1b56d1abeab7feba29,30343.16
0x0c84acbd9e0fe440c10a1d7c656ac36af8fde5e3,30342.8
0xc2c1346c7047d08bae370d8da2e656177264a705,30341.88
0xdd2f15516e6282a2fd376dc39bb49589d664ad63,30341.58
0x1c36489cd7372fd52165bf1bd328fb96f78fadaf,30339.27
0x552ea925e961037211b9cd2c25c5fb38eeb9564b,30338.45
0xbd8d89807a93523762530ac174b9c465f6d9d5c9,30337.84
0x5b4eec723ce72931ded1fe55b22b03e3ac74c110,30336.28
0x2c1788bd94c5243ed731da670a1c237575f7cc57,30336.14
0x2dc0a7dfd3e38b927ad8eb172a3e1c1634cde515,30335.69
0xabf263fcfe7b9148fce4e40ed83541982ad4e814,30334.95
0xf91ec1d4c68aaef24390fa8a1f931d102894f326,30334.81
0xacf5081a7c5997d0705cb50688b7c59e9961fd67,30332.36
0x5e04101204ea7d6a8447542f213fe32576270080,30332.36
0xbc7e0e0025d69b5a7747e42ef78260baf33321b0,30331.7
0xb1d3a65755b7da9de89032c47b0a8ac610ef19cb,30330.58
0x4cc2a3f0c3263231493a2009cd30717291d31e45,30329.88
0x4be3a1704daa337ba3015a18935a5d4f09fd33ab,30329.59
0xc26ba33a7800d27c1fe6466b08a3fd7eb83d76a2,30329.53
0x5a738d005f6c89e17b1fd1b177127d21cf575513,30329.32
0xcb5f63a5ccec8603f80a537cc4d7cb19fb0a2ec3,30326.29
0x5498322db2ce2d553c203d8a22fce531ade5f029,30326.12
0x6879311000c848fdb6b7f8cbc59974546cf14749,30325.09
0xc28d6784e74e2c4be41f339ca11d1acade135484,30324.35
0x62f2d9e72f70e3e1d91ed853e9b67272a3059128,30323.47
0x8b14f5a70e6df4bb3eda24a4696fec695b2957c2,30321.86
0x09db50f9e79ecbd0582073fc78ab27dda1fbe866,30321.77
0x4a50c8f45b40d11a5dc7519063274c2e0a054716,30317.78
0x23df33e591ced2a681d4ab92469896c67cc4268f,30316.48
0xbe466b0eacb45c240e582f084f00f26a34ef1939,30315.1
0x26e40355c98411a0f7b6da9bcf898e9604bb2807,30314.64
0x4f480118b4e66cb41b88a77f8089d85849503ed3,30314.2
0x78e4624dc3f85ad7458d6f3ce25ae9332b11311e,30311.93
0xad133d36fb76e489e187185f260fa2bdf9236af3,30311.23
0x78030af1329d9d4a8259904f1c7f93591ff383e0,30310.97
0x49367b69397b8dcef610c04179c48ceafc2fb940,30310.79
0x80c052faf76011097752b4ee59aa5af51fd3a12b,30308.68
0x68727f27120376eeeaf35d56d4ff7c286d354df5,30308.46
0xe7e5e8be01a300dd968a59e381eb1b5b6b07883e,30308.42
0x316162b58fea36f36b681fe2290712a0cd037f0c,30306.05
0xaceb6eb393a71296154b2c9a5b98b898eee368d6,30302.6
0x5c90d850ed41facbc5b0df745691295486878aa7,30300.21
0x4f375f6d7500c69c679128a5593f64a96f55bc7c,30299.7
0x2f49a348139a1dff1ef94f4126985d1335af7df5,30299.66
0x9217dd5e20be3af04e2c611924259543c1a9a2e7,30295.1
0xb910a06089f34cae24feb7c556b2c43cad6c6c2e,30294.74
0xfacd1a8f188b208686b1d30e073ef181f785159e,30294.69
0x7a400eb3b718cbd9b5258043b75fd3e014d3ac50,30293.53
0x2104d985ad690c04e0809ac482aa1527789d2855,30293.43
0xd02d41b1610ca134fe2fe900df56010ce95966c6,30290.44
0x85bf51e92c49af22373d22c979983ce4f39a958a,30289.84
0x087e540e1836e2ebd1e2b69800dc7d4a56af5f1c,30289.77
0xc845e669ee0dcc2d5ce1888d252f58799383fba5,30289.41
0xb7f096e07cfaeb89d38105e66af8243b068316d3,30288.84
0x21d06ffec35f1cfc22290c09c97fdbe5e54ee385,30288.75
0xd59848fe9ce3f55b43857e86ff7276d99b37aab2,30286.76
0xa23991773772e2a40673afedd07ad2a6207a75eb,30286.66
0xd3460a55a129476dd9ecf4bf62fdd522539b1b1a,30286.29
0x15dbda0e98b68cffd720cdebf1dc631ff4f11ed1,30278.14
0x6ce1963b715b58f66c58e2b558075548c9ed0436,30278.06
0xa431ec78e7b027d7c9c194b7b0494f60b5c9fe02,30276.75
0x244b70d0623149bbf56b3e32abe5f6e402bd0930,30276.61
0x4400c4f96a2ed03222c63258cf3658b41f5bd304,30276.29
0x36d23239b35477911c489738a9ea2f7d87cb4f23,30276.02
0xb63abe261fd987be762630dda6b2ebed45d7e742,30275.93
0xb056477e2bd79db038755eaa49b8b901e72f7b00,30274.83
0x825ef47221509d96405c48c44adf3d747819994f,30272.97
0x848fafca6367334b8585705e5c875cbe2f5c6681,30268.38
0x47be729f0c8d11101a1e664916b05381c2df9d05,30267.77
0x738cf4dd8b36085e20f31f689a9a30a4727efcb9,30267.48
0x1c2be8c1190c763dffc67cc9c2d0b3b60c94cb63,30262.8
0xed2f22b18e1a296d0e71849c737d136ae5330f3e,30261.76
0x8057ebabde35d1db66c71d344a59c22089509ca2,30261.32
0x9a9bf33605c9f44b844f6c10ad6027fc5bc1ee95,30256.62
0xa28bfab8f238bed310903fcaa37a7ff11e2e24d9,30256.6
0xd4b582fe241cad952a2dfe351f54763cd526e56e,30256.28
0xeb052521889779848523775dd245ffd9c7a08844,30254.03
0x88d574bdce95c48d24a7baccd226ce5039596c8e,30253.76
0x75e3e645dfbab46f646320f62c051100da5f4365,30253.07
0x3058a441ba464c6f21fe1521cdb5c8f9ceba4538,30252.16
0x6a3c0471ffe76f3dbc6702eed6d10357cc117eb8,30251.77
0x4b21732f1577e8f1a26501d5f49724739954adab,30251.12
0x0d1578f926c9d3834b95d4e3666667da39e80983,30249.71
0x44cf1129398113d9022fcce76a7a3924cc625a88,30249.53
0xb4253e5a76e4efbe6b8cdc03cecebcdedc3e04a0,30248.75
0x3976625a16c99a179556aa762c1b88fa4b8defff,30248.16
0x929254c48af56d0dae2330e1c0c8c48d58b6a8be,30248.07
0xde64fc980d8d767d595559528c772b5cd12cdc18,30245.4
0x75f611cc74c02689e8470aadd7cd4e8f39f51b9a,30244.28
0x2d969cdf0849eb26cd57b782e5b5072494c47ef2,30243.92
